Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
06-06-2022,1871572.906,1700470.985,1394405.23,1517543.072,2205448.746,451297.5127,1818683.516,3757966.055,450427.6567,350900.885
07-06-2022,1882428.029,1707953.057,1411556.414,1567925.502,2232134.676,453824.7788,1811226.914,3819972.495,454211.2491,353637.9119
08-06-2022,1860215.378,1719908.728,1389253.823,1566671.162,2212938.318,451646.4198,1790760.05,3800490.636,445853.7621,348121.1605
09-06-2022,1830265.911,1698237.879,1358829.164,1533771.068,2150533.458,443697.4428,1759779.901,3699017.536,435242.4425,339418.1315
10-06-2022,1815440.757,1640327.967,1318471.938,1508770.599,2069243.293,436376.435,1704698.79,3627626.497,431325.2606,328013.6823
13-06-2022,1768965.473,1531082.124,1268106.31,1428956.634,1974265.026,419357.7541,1644181.983,3512993.5,411139.2384,315811.5733
14-06-2022,1755521.336,1561091.334,1258722.323,1434386.67,1983149.218,416044.8278,1634645.727,3479268.762,400449.6182,314327.2589
15-06-2022,1763070.078,1629779.353,1266778.146,1408280.832,2030943.114,418957.1416,1669463.681,3524847.183,402091.4616,318162.0515
16-06-2022,1737152.947,1498745.093,1218007.188,1330684.558,1949299.201,405718.0959,1621550.074,3465982.235,392481.4757,307694.52
17-06-2022,1742016.976,1522125.516,1219225.195,1254968.607,1971326.282,413507.8834,1629171.359,3502721.647,387614.7054,308986.837
21-06-2022,1778076.727,1632631.829,1243487.776,1316964.056,2019229.511,418800.7843,1661266.035,3580131.795,395366.9995,315073.8777
22-06-2022,1768297.305,1628550.249,1236524.245,1257305.584,2014787.206,422402.471,1659604.769,3639919.996,397620.5914,314506.7447
23-06-2022,1790931.511,1626921.699,1235040.416,1208396.397,2053269.642,428822.9886,1696116.074,3734193.924,404936.8102,314695.4487
24-06-2022,1831585.656,1696879.332,1279995.887,1229785.013,2129035.291,434097.5113,1745642.663,3815225.932,412063.6981,325646.8503
27-06-2022,1832684.607,1691619.006,1276539.898,1268769.198,2112641.72,433272.7261,1730804.7,3817896.59,416472.7797,324962.9919
28-06-2022,1810509.124,1622939.274,1256753.529,1301503.444,2047149.826,427163.5806,1672476.582,3732375.707,416306.1906,320998.4434
29-06-2022,1817932.211,1594537.837,1248207.605,1254519.169,2050629.981,430111.0093,1680169.974,3761488.237,415598.47,319425.5511
30-06-2022,1807569.997,1563444.349,1249330.992,1225163.421,2021921.161,429035.7318,1661688.105,3740423.903,418549.2192,316774.319
01-07-2022,1829622.351,1583143.748,1256452.179,1241703.127,2031626.383,438131.2893,1694589.529,3794660.05,428636.2554,321304.1918
05-07-2022,1820840.164,1617181.338,1244138.947,1189924.107,2072462.073,438350.355,1725769.976,3809838.69,413762.5773,320565.1921
06-07-2022,1816470.148,1607154.814,1247995.778,1168386.48,2088005.539,435939.428,1728703.785,3818982.303,416658.9153,319924.0617
07-07-2022,1824644.263,1688316.132,1267214.913,1212434.651,2135820.866,437072.8705,1754461.472,3858699.719,418367.2169,324658.9378
08-07-2022,1824096.87,1716511.012,1258344.409,1210979.729,2137315.94,434450.4333,1749548.98,3866031.248,417153.952,324009.62
11-07-2022,1812969.879,1621587.953,1247774.316,1199838.715,2096065.743,428324.6822,1723480.7,3833943.189,419114.5755,321028.7315
12-07-2022,1814420.255,1623047.382,1247524.761,1175122.038,2061061.445,431322.955,1707279.981,3800204.489,416641.7995,319808.8223
13-07-2022,1810247.088,1641387.817,1242908.919,1175944.623,2049519.501,430546.5737,1714792.013,3786143.732,415475.2025,317026.4855
14-07-2022,1798661.507,1642865.066,1231847.03,1153836.864,2052593.78,428350.7861,1722680.056,3771377.772,415682.9401,313063.6545
15-07-2022,1804417.224,1663893.739,1246752.379,1176105.916,2090772.024,437346.1526,1754549.637,3840016.847,417802.9231,322831.2405
18-07-2022,1790162.328,1666888.748,1239770.566,1200921.751,2067355.377,434066.0565,1754374.182,3754384.471,413792.015,321895.0299
19-07-2022,1820595.087,1710061.167,1281922.765,1240792.353,2133717.485,442877.5974,1800163.349,3817833.569,417929.9352,332066.9128
20-07-2022,1810399.755,1728187.815,1292690.916,1257046.733,2171270.913,444294.8058,1831666.207,3802944.018,413667.0499,333361.9738
21-07-2022,1818003.434,1853481.431,1305359.287,1233162.845,2203188.595,438119.108,1844671.037,3839071.986,414783.9509,335462.1542
22-07-2022,1824911.847,1846067.506,1297788.203,1217748.309,2150973.025,430145.3402,1831020.472,3813350.204,419222.1392,333214.5578
25-07-2022,1835496.336,1826129.977,1304926.038,1267554.215,2137206.798,431220.7035,1819301.941,3824027.584,425510.4712,335080.5593
26-07-2022,1841186.374,1771711.303,1295791.556,1258301.069,2097454.752,428245.2807,1756899.884,3843147.722,428191.1872,331193.6248
27-07-2022,1849839.95,1864726.147,1317560.854,1290136.086,2195615.634,436767.3618,1809606.881,3873892.904,429133.2078,336823.9165
28-07-2022,1877217.582,1911903.718,1342989.779,1295683.672,2224378.199,430565.2652,1837293.866,3873118.126,440676.8911,340933.1682
29-07-2022,1882286.069,1995836.292,1353733.697,1353600.732,2258188.747,429101.3433,1906192.386,3844069.74,444642.9831,344819.8064
01-08-2022,1896591.443,2003021.302,1358742.512,1322467.915,2252317.457,429744.9953,1920488.829,3815239.217,444598.5188,343406.0451
02-08-2022,1880660.075,2014438.524,1344611.589,1320484.213,2246461.431,427080.5764,1902052.136,3817909.884,443220.2634,340624.4562
03-08-2022,1892508.233,2060770.61,1358192.167,1282058.122,2307115.89,434981.567,1939712.768,3877087.487,445436.3648,345393.1986
04-08-2022,1880963.933,2059946.301,1359957.816,1234750.178,2314037.238,434938.0689,1945337.935,3869333.312,444278.2302,345600.4345
05-08-2022,1878706.777,1960038.906,1359685.825,1262655.532,2310566.182,431154.1077,1942419.928,3882102.112,442278.9782,347362.9967
08-08-2022,1873822.139,1984539.392,1362677.134,1267958.685,2298320.181,431930.1851,1947275.978,3906947.566,443296.2198,347640.8871
09-08-2022,1873634.757,1934925.907,1347551.417,1290401.554,2273728.155,429468.183,1925661.215,3875301.29,448748.7633,346980.3694
10-08-2022,1892933.195,2005744.196,1381644.468,1301886.127,2345577.965,435180.1099,1968025.762,3936531.051,451127.1318,354822.1258
11-08-2022,1894068.955,1975256.884,1387032.882,1346931.387,2330331.708,440532.8252,1962121.684,3894410.169,452660.964,356773.6475
12-08-2022,1909221.506,2050514.171,1413941.32,1360131.315,2379035.641,448330.2562,1995281.541,3945426.942,459315.0802,362339.3164
15-08-2022,1926595.422,2095010.329,1418183.144,1333880.781,2391168.723,452141.0634,2000269.745,3966732.247,462116.9022,363172.6968
16-08-2022,1942778.824,2085582.782,1424281.331,1330546.079,2381604.048,453859.1994,2039074.978,3944121.873,464011.5815,365024.8775
17-08-2022,1933842.041,2059095.881,1407902.096,1343718.485,2356835.366,445916.6634,2018684.228,3906652.716,463315.5641,361593.6437
18-08-2022,1938289.878,2056830.875,1414941.606,1383089.437,2365555.656,442661.4718,2019693.57,3886338.122,465632.1419,362425.3091
19-08-2022,1929179.915,2017339.722,1392585.529,1380461.567,2316588.654,440890.8259,1981723.331,3886338.122,464607.7512,356300.3213
22-08-2022,1905258.084,1964081.954,1364316.043,1380323.52,2253809.102,430485.8024,1931585.731,3835038.458,458428.4681,349031.7948
23-08-2022,1907353.868,1996489.306,1367863.264,1426288.294,2248174.579,426912.7703,1926756.766,3796688.074,456457.2257,347879.9899
24-08-2022,1915936.961,2004275.614,1373334.717,1443974.268,2254694.285,429218.0992,1930417.604,3811115.488,458876.449,349480.2378
25-08-2022,1927432.582,2010889.724,1398878.743,1454659.678,2298886.293,433639.0456,1958794.743,3843891.082,461675.5953,354652.5453
26-08-2022,1882908.89,1952573.922,1350197.763,1439240.285,2201183.626,424142.3505,1884360.543,3730496.295,454750.4614,343480.9902
29-08-2022,1876883.581,1936172.301,1341016.418,1460253.194,2173668.83,422530.6096,1879272.769,3690953.034,455887.3376,341351.408
30-08-2022,1857927.057,1896093.534,1322108.087,1407246.003,2153018.977,418896.8464,1862359.314,3665485.458,448137.2528,338620.5968
31-08-2022,1847708.458,1880166.349,1306771.633,1398802.527,2136656.032,416676.6931,1847087.968,3650090.419,444955.4783,336182.5285
01-09-2022,1850849.563,1885806.848,1299715.066,1364252.104,2125545.421,418718.4089,1863896.468,3717617.092,449405.0331,336754.0388
02-09-2022,1831970.897,1847902.13,1288667.488,1393037.824,2097275.667,411600.1959,1851594.752,3661852.835,446079.4359,333992.6556
06-09-2022,1820979.072,1866381.151,1283383.951,1377714.408,2082594.737,405878.9532,1839929.705,3651233.462,445053.4532,333090.8755
07-09-2022,1854485.087,1925172.158,1310078.337,1359390.806,2120914.48,410911.8522,1891815.722,3734846.709,457381.4338,339286.3658
08-09-2022,1853928.741,1958670.153,1316890.745,1367139.334,2131943.236,408775.1106,1899382.985,3809917.127,457015.5287,343527.4453
09-09-2022,1869687.135,2019780.662,1338882.82,1400770.961,2179272.376,417522.898,1925974.347,3850302.249,459620.5172,347890.2439
12-09-2022,1878287.696,2050885.284,1348255,1424163.836,2210653.898,421071.8426,1946582.273,3866858.549,465135.9634,351090.8341
13-09-2022,1813486.771,1969054.961,1294459.625,1391692.901,2091720.718,403260.5037,1847111.919,3740025.588,452344.7244,338065.3642
14-09-2022,1815844.303,2020841.107,1291352.922,1434000.365,2100296.773,405841.3709,1852837.965,3765831.765,457410.9853,337524.4596
15-09-2022,1798956.951,2026499.462,1277018.905,1394708.755,2058500.867,402959.8971,1833939.018,3771480.512,446753.3094,337929.4889
16-09-2022,1798956.951,2017177.564,1259651.448,1363467.279,2039562.659,401025.6896,1821101.445,3756017.442,443894.0882,333299.8549
19-09-2022,1816766.625,2053285.043,1275900.951,1364285.359,2054451.467,402268.8693,1838037.689,3721462.082,449398.3749,336899.4934
20-09-2022,1805684.349,2024539.052,1255869.307,1355144.647,2037194.074,396677.332,1808812.889,3677920.975,443196.6773,332654.5598
21-09-2022,1799003.317,1977569.746,1237282.441,1335088.507,2006432.444,385967.044,1778967.477,3610615.022,436858.9648,326034.734
22-09-2022,1791807.304,1905981.721,1219465.574,1326543.94,1986368.119,381258.2461,1753884.035,3627584.912,434805.7277,320459.5401
23-09-2022,1759913.133,1828217.667,1197271.3,1236604.261,1958558.966,373594.9553,1721437.181,3604005.61,426544.4188,315011.7279
26-09-2022,1748473.698,1826389.449,1183742.135,1204947.192,1944065.629,366646.0892,1721953.612,3566523.952,416392.6617,310538.5614
27-09-2022,1724344.761,1859264.459,1177823.424,1221695.958,1948148.167,364116.2312,1718337.509,3572587.043,410146.7718,309948.5381
28-09-2022,1749520.195,1894776.411,1202557.716,1281436.89,1977954.834,373037.0788,1767653.796,3670833.186,415970.8559,316705.4162
29-09-2022,1723102.44,1777679.228,1175019.144,1278745.873,1924154.463,365762.8558,1728588.647,3629352.771,400496.7401,312176.5288
30-09-2022,1692948.147,1757235.917,1155748.83,1269538.902,1891251.421,358849.9378,1706116.994,3579993.574,393367.8981,309023.5458
03-10-2022,1727484.289,1656194.852,1192386.068,1342537.389,1949501.965,371768.5356,1746381.355,3639779.466,405208.2718,317243.5721
04-10-2022,1760651.988,1721614.549,1232211.763,1400535.005,2017344.633,381397.3406,1800693.816,3730045.997,414771.187,328981.5843
05-10-2022,1753257.249,1675819.602,1225681.04,1427705.384,2021581.057,377888.4851,1798352.914,3728553.979,406641.6718,327336.6764
06-10-2022,1726958.39,1660402.061,1213669.366,1453689.622,2009249.413,372182.369,1787203.126,3686048.463,394198.4366,323768.7066
07-10-2022,1707443.761,1571736.591,1185876.338,1442496.212,1928678.511,363249.9921,1733944.472,3604955.397,386353.8877,315901.1271
10-10-2022,1714273.536,1559005.525,1186113.513,1412348.041,1899169.73,361615.3672,1731343.556,3586930.62,386122.0754,314163.6709
11-10-2022,1725930.596,1529228.519,1184097.12,1399919.378,1871062.018,356299.6213,1733421.168,3621723.847,386585.4219,311053.4505
12-10-2022,1742672.122,1532745.745,1174387.524,1412798.636,1865823.044,353199.8146,1728567.589,3610134.331,375026.5178,310742.3971
13-10-2022,1775085.824,1561408.09,1200576.365,1468745.462,1911722.291,364219.6488,1745161.838,3689918.3,385114.7311,319971.4463
14-10-2022,1736211.444,1467099.042,1171042.187,1413080.009,1856664.689,360249.6546,1688444.078,3644901.296,378567.7807,314755.9117
17-10-2022,1756872.361,1549990.138,1197507.74,1432580.513,1921647.953,368103.0971,1743825.044,3715247.891,386631.2744,322467.4315
18-10-2022,1776022.269,1563475.052,1221936.898,1442465.319,1941248.763,371452.8353,1773993.217,3730480.408,393242.6692,326949.7288
19-10-2022,1762702.102,1565507.569,1212527.984,1482710.101,1926495.272,368629.7937,1749866.909,3659601.28,389310.2425,323157.112
20-10-2022,1736966.652,1484101.176,1198826.418,1484785.895,1924761.426,372832.1734,1737617.841,3638009.632,379733.2105,318956.0695
21-10-2022,1760936.791,1533670.155,1233832.149,1519529.885,1966721.225,374920.0335,1783838.475,3715863.039,386188.6751,327025.6581
24-10-2022,1789816.155,1525541.703,1243702.806,1523936.522,1989338.519,379531.5499,1804709.385,3775316.847,388235.4751,330230.5095
25-10-2022,1821495.901,1597089.609,1266960.049,1524241.309,2034894.372,386021.5394,1831599.555,3811559.889,396233.1259,335547.2207
26-10-2022,1830785.53,1611303.707,1268987.185,1545580.688,1972016.135,386407.561,1812367.76,3864159.415,396391.6191,337661.1682
27-10-2022,1832250.158,1617265.53,1275712.817,1549444.639,1936125.442,386021.1534,1799499.949,3838655.963,399007.8038,338809.2162
28-10-2022,1869811.287,1642980.052,1303650.928,1558121.529,2011827.947,398219.4219,1793381.649,3909671.099,409142.602,346263.0189
31-10-2022,1861023.173,1641008.476,1296871.943,1567158.634,1986478.914,396865.4758,1780289.963,3895596.283,406892.3177,344566.3301
01-11-2022,1857673.332,1642157.182,1299854.748,1583770.516,1963237.111,397381.401,1752873.498,3904166.594,408235.0624,345634.4858
02-11-2022,1828507.86,1563497.853,1267098.409,1547185.417,1890008.367,390188.7976,1702215.453,3840528.679,403907.7707,338687.2326
03-11-2022,1821742.381,1567875.647,1273687.32,1577819.688,1841246.151,382736.1916,1688767.951,3819021.718,405442.6202,335706.785
04-11-2022,1842145.896,1539497.098,1305020.028,1593440.103,1866102.974,382697.9179,1707175.522,3840026.338,408402.3514,340843.0988
07-11-2022,1854856.703,1492388.487,1318200.731,1622440.713,1892415.026,385453.343,1717589.293,3876506.588,402603.038,344012.9396
08-11-2022,1861163.215,1465525.494,1330328.177,1621467.248,1906608.139,387688.9723,1720337.436,3895889.121,406025.1638,346145.8198
09-11-2022,1830267.906,1383162.961,1307047.434,1537313.098,1862184.169,374623.854,1680769.675,3853423.929,400909.2467,339707.5076
10-11-2022,1875841.577,1481367.531,1374491.082,1574823.538,2016745.455,387698.2265,1789851.626,3967099.935,418829.8901,357134.5027
11-11-2022,1873027.815,1521808.865,1385349.562,1619863.491,2056273.666,394831.8738,1814551.579,3940520.366,415772.4319,359098.7425
14-11-2022,1856545.17,1488633.432,1373712.625,1615651.846,2034271.538,393094.6136,1789692.222,3951553.823,410824.7399,354897.2872
15-11-2022,1867313.132,1512898.157,1385251.811,1636655.32,2068650.727,393684.2555,1818506.267,3963408.484,415425.977,356494.325
16-11-2022,1869740.639,1461157.04,1370014.041,1602940.22,2038241.561,390810.3605,1807049.678,3945176.805,417669.2773,353927.5658
17-11-2022,1873293.146,1440408.61,1366315.003,1607909.335,2032942.133,390693.1173,1792954.69,3942809.699,411070.1027,351627.0366
18-11-2022,1888092.162,1429317.464,1375879.208,1591508.66,2034161.898,391552.6422,1800305.804,3977506.425,419044.8627,354229.0767
21-11-2022,1909049.985,1363140.065,1377392.676,1570341.595,2010972.453,394645.9081,1795985.07,3981483.931,420260.0928,353308.0811
22-11-2022,1923749.67,1380588.258,1395023.302,1621534.731,2045360.082,399381.659,1816459.3,4016520.99,425177.1359,357265.1316
23-11-2022,1932406.543,1447132.612,1401858.916,1604508.616,2066018.218,402337.0833,1822635.262,4026160.64,428663.5884,358944.2777
25-11-2022,1934145.709,1446553.759,1402840.217,1600657.795,2052175.896,403584.3282,1824822.424,4043473.131,431106.9709,360595.4214
28-11-2022,1924088.152,1434113.396,1378991.934,1554558.851,2010106.29,396763.7531,1815150.865,4020020.987,426235.4621,354537.4183
29-11-2022,1921009.611,1425652.127,1382439.413,1573679.925,1992216.345,396763.7531,1804986.02,4013588.953,424658.3909,356416.4667
30-11-2022,1960390.308,1508625.081,1413959.032,1583279.372,2093221.713,405611.5848,1847583.691,4103493.346,434722.7947,364934.8202
01-12-2022,1966467.517,1509379.394,1414807.407,1571088.121,2100966.634,404029.6996,1837052.463,4126883.258,434157.6551,363475.0809
02-12-2022,1981805.964,1509077.518,1429521.404,1559619.178,2092352.67,403544.8639,1831908.717,4149993.804,432464.4403,362820.8258
05-12-2022,1951682.513,1431963.657,1406363.158,1510023.288,2053434.911,394747.5859,1792339.488,4095213.886,428658.7532,354766.2035
06-12-2022,1934117.371,1410913.791,1393424.617,1469403.661,2007643.312,389300.0692,1765454.396,4045661.798,429730.4001,351289.4947
07-12-2022,1940499.958,1380014.779,1391891.85,1466317.914,1995597.452,389650.4393,1767572.941,4078836.224,427882.5593,350130.2393
08-12-2022,1948650.058,1379738.776,1402470.228,1456640.216,2023136.697,387585.292,1784895.156,4117585.168,429508.5131,351670.8124
09-12-2022,1926045.717,1401814.596,1390408.984,1425176.787,2009783.995,389096.8746,1761691.519,4057468.425,427575.7248,350017.9596
12-12-2022,1941839.292,1349947.456,1410291.832,1460948.724,2046964.999,394738.7793,1784417.34,4098448.856,436939.6331,355058.2182
13-12-2022,1938343.981,1317818.707,1420869.021,1485346.568,2076645.991,394186.145,1792982.543,4131646.292,439036.9434,355235.7473
14-12-2022,1937956.313,1293570.843,1412912.154,1475988.885,2062524.799,386105.329,1786348.507,4148586.042,438378.388,352535.9556
15-12-2022,1907336.603,1284774.561,1377165.477,1470084.929,1985180.119,376761.58,1745441.127,4068103.472,432679.4689,344357.1214
16-12-2022,1896846.252,1234025.966,1370555.083,1450532.799,1963938.691,375216.8576,1729383.068,4019693.041,425626.7936,341671.1359
19-12-2022,1893052.559,1225264.381,1360275.919,1449952.586,1932908.46,367712.5204,1705863.459,3994770.944,423541.2223,339552.7749
20-12-2022,1888319.928,1163020.951,1366261.134,1470831.904,1937547.44,369440.7693,1705692.872,4006355.78,424049.4718,340130.0146
21-12-2022,1912490.423,1169999.077,1395635.748,1499071.876,1969129.464,373837.1144,1726161.187,4057637.134,430325.4039,345470.0558
22-12-2022,1905031.71,1094417.136,1376375.975,1462494.522,1923445.66,373463.2773,1699750.921,4051144.915,427227.061,342084.4493
23-12-2022,1917033.41,1085661.799,1382707.304,1511049.341,1927100.207,376488.3299,1716748.43,4038181.251,432524.6766,344239.5813
27-12-2022,1927768.797,1011836.797,1386993.697,1527519.778,1905902.105,377015.4135,1706104.589,4008298.71,435292.8345,344033.0375
28-12-2022,1903286.133,1021550.43,1367575.785,1488568.024,1876741.802,371473.2869,1684607.672,3985852.237,430417.5548,340730.3204
29-12-2022,1915276.836,1078961.564,1386311.573,1504942.272,1929478.247,378011.2168,1709202.944,4039661.242,434033.0622,346182.0055
30-12-2022,1908573.367,1084787.957,1380489.065,1516229.339,1926776.977,378049.0179,1700827.849,4032793.818,429866.3448,345351.1687
03-01-2023,1898839.643,1011239.333,1382421.749,1455276.92,1913289.539,382925.8502,1710692.651,4029164.303,429178.5587,345420.2389
04-01-2023,1906435.001,1047542.825,1400393.232,1456877.724,1916542.131,392805.3372,1721127.876,4061397.618,433599.0978,350117.9542
05-01-2023,1891946.095,1031096.403,1387369.575,1483684.275,1877444.671,397676.1234,1703056.033,4037841.512,425143.9154,346476.7274
06-01-2023,1933758.104,1055636.497,1426354.66,1506681.381,1918748.454,406385.2305,1749549.463,4097601.566,433986.9089,354618.9305
09-01-2023,1913647.02,1091000.32,1423787.222,1499449.31,1939470.937,405613.0985,1747799.913,4004995.771,436590.8303,354654.3924
10-01-2023,1914029.749,1094382.421,1435319.898,1511444.905,1956150.387,411088.8753,1770346.532,4041841.732,436940.103,357172.4386
11-01-2023,1920154.644,1124806.252,1446945.989,1517641.829,1994099.705,410883.3309,1809117.121,4043862.653,440391.9298,361351.3562
12-01-2023,1908249.686,1131555.09,1455917.054,1547387.609,2005466.073,417416.3759,1806403.446,4048715.288,439070.754,363447.194
13-01-2023,1916264.334,1117750.118,1460575.989,1551256.078,2016496.137,418084.2421,1826093.243,4077866.038,436919.3073,365046.3617
17-01-2023,1917988.972,1160559.947,1452688.879,1552652.208,2022747.275,414948.6103,1812945.372,4054214.415,436263.9284,363148.1206
18-01-2023,1864285.281,1140366.204,1427266.823,1526878.181,1998878.857,408516.9068,1789014.493,4002320.47,425793.5941,357083.547
19-01-2023,1855709.569,1122918.601,1398150.58,1544131.905,1983687.378,407332.2078,1757527.838,3995916.758,422940.777,353905.5034
20-01-2023,1867214.968,1160536.374,1421499.695,1567139.47,2042206.155,415438.1187,1794084.417,4017095.116,424759.4223,360417.3647
23-01-2023,1872069.727,1225874.572,1434719.642,1568236.468,2091831.765,418304.6417,1809692.951,4023120.759,425354.0855,363985.4966
24-01-2023,1879370.799,1230165.133,1440028.105,1564629.524,2082418.522,419099.4205,1805711.627,4005821.34,426800.2894,364094.6922
25-01-2023,1892150.52,1233732.612,1437724.06,1562282.58,2070340.494,428277.6979,1814017.9,4007824.251,421849.4061,365623.8899
26-01-2023,1884960.348,1314912.218,1447069.266,1614462.818,2108020.691,430290.603,1829618.454,4010629.728,423030.5844,367305.7598
27-01-2023,1880813.436,1413793.617,1445332.783,1581527.776,2123198.44,427536.7432,1848097.601,3992581.894,422945.9783,368187.2937
30-01-2023,1878744.541,1346497.041,1435504.52,1544045.568,2078611.273,425527.3205,1834236.869,3943872.395,420662.07,364947.2455
31-01-2023,1901477.35,1400087.623,1461917.803,1557787.574,2111661.192,429442.1718,1867069.709,3990410.089,424490.0948,371333.8223
01-02-2023,1919161.089,1450770.795,1477560.324,1527878.052,2159173.569,434337.8126,1892275.15,4012756.385,425423.973,373858.8923
02-02-2023,1902848.22,1500097.002,1479924.42,1491361.767,2243165.421,438724.6245,1942420.441,4018374.244,426955.4993,375242.1702
03-02-2023,1890099.137,1496346.759,1471488.851,1486887.682,2214228.587,430388.8566,1878514.809,4008730.146,419270.3004,373853.7741
06-02-2023,1893879.335,1515799.267,1460746.982,1479007.177,2184779.347,425095.0737,1867807.274,3981470.781,421534.36,372096.6614
07-02-2023,1887061.369,1527622.501,1465275.298,1526927.009,2241802.088,424499.9406,1867246.932,4006155.9,421618.6668,375631.5797
08-02-2023,1872908.409,1543357.013,1451062.128,1510283.505,2198086.947,421655.791,1843346.171,3975709.115,414746.2826,373302.6639
09-02-2023,1869349.883,1570365.761,1436406.4,1498956.379,2173468.373,415204.4574,1828415.067,3943505.871,409105.7331,369494.9767
10-02-2023,1883930.812,1515559.996,1444593.917,1559514.216,2160427.563,415370.5392,1829694.958,3971110.412,417165.1161,369790.5727
13-02-2023,1905219.23,1513286.656,1460051.072,1551716.645,2196290.661,419939.6151,1859518.986,4002879.296,419501.2407,373636.3946
14-02-2023,1886548.082,1587286.373,1461657.128,1554199.392,2207272.114,419771.6393,1856171.852,3985266.627,417529.5849,372963.8491
15-02-2023,1891264.452,1620460.658,1471157.899,1529487.622,2227137.563,423885.4013,1874176.719,3968528.507,419784.2447,374418.4081
16-02-2023,1880673.371,1561151.798,1454680.931,1512816.207,2186603.659,419731.3244,1851124.345,3926065.252,416971.6902,370636.7822
17-02-2023,1898163.634,1592062.604,1462681.676,1457749.697,2162988.34,421074.4646,1851124.345,3963755.478,420224.0694,370192.0181
21-02-2023,1881080.161,1516598.837,1431087.751,1451189.823,2110427.723,409873.8839,1804846.236,3899939.015,412744.081,362677.1201
22-02-2023,1883337.457,1535101.342,1433949.927,1440741.256,2110216.68,411841.2785,1806290.113,3893309.119,412331.3369,361988.0336
23-02-2023,1888987.469,1536789.954,1438251.777,1462784.597,2135961.324,409081.9419,1798523.066,3899149.083,410970.6435,362893.0037
24-02-2023,1876331.253,1504824.723,1427464.888,1463954.825,2098795.597,404827.4897,1778199.755,3846900.485,411135.0317,361332.5638
27-02-2023,1874830.188,1562609.992,1435173.199,1469957.04,2107820.418,405070.3862,1779622.315,3838437.304,408421.5405,362416.5615
28-02-2023,1860019.03,1554015.637,1434599.13,1450259.616,2107820.418,401546.2739,1779800.277,3819245.117,401805.1116,362199.1115
01-03-2023,1844022.866,1537698.473,1443206.724,1479264.808,2092854.893,396486.7908,1755594.993,3822682.438,396300.3815,361474.7133
02-03-2023,1866704.348,1485262.955,1460380.884,1493317.824,2121108.434,397676.2512,1766655.242,3834532.753,402760.0778,361655.4506
03-03-2023,1871744.449,1532494.317,1477029.226,1515120.264,2169257.595,401096.267,1789621.76,3885532.039,409244.515,366682.4614
06-03-2023,1872493.147,1506441.914,1462849.746,1512544.559,2176633.071,400294.0744,1782463.273,3874652.549,410676.8708,366352.4472
07-03-2023,1857513.202,1466521.203,1440760.715,1486831.302,2151384.128,394569.8692,1766242.857,3820407.414,404598.8531,359208.5745
08-03-2023,1860113.72,1441003.734,1446235.605,1470773.524,2165583.263,393267.7886,1768715.597,3795574.765,407147.8259,358849.3659
09-03-2023,1839280.447,1379761.075,1419914.117,1448858.998,2127902.114,384419.2633,1741831.12,3751166.541,403157.7772,347976.2301
10-03-2023,1825669.771,1366653.345,1390805.878,1429299.402,2087471.974,379614.0226,1721800.062,3715530.459,396384.7265,341051.5031
13-03-2023,1828773.41,1363510.042,1382600.123,1399569.974,2100205.553,378247.4121,1725243.662,3763089.248,401418.8126,332798.0568
14-03-2023,1839928.928,1411096.543,1403200.865,1411186.405,2151660.589,381159.9171,1745774.062,3808246.319,406878.1084,338289.2247
15-03-2023,1841952.85,1384850.147,1371348.206,1334841.221,2155963.91,382379.6289,1752233.426,3805580.547,409319.3771,331895.5583
16-03-2023,1845820.951,1408531.085,1389587.137,1350458.863,2220211.635,382800.2465,1777290.364,3833361.285,412102.7488,337272.2664
17-03-2023,1827731.905,1373599.514,1367214.784,1329256.659,2211330.788,381690.1258,1761472.48,3780460.899,407816.8802,329818.5493
20-03-2023,1850761.327,1392692.547,1390867.599,1356772.271,2217080.248,386919.2805,1768694.517,3829606.891,411854.2674,333314.6259
21-03-2023,1855758.383,1477228.985,1404776.275,1402902.529,2250336.452,391639.6957,1789741.982,3843010.515,405470.5262,340714.2106
22-03-2023,1834973.889,1434093.898,1378366.482,1372880.415,2222432.28,385060.1488,1762000.981,3775373.53,397158.3804,332945.9266
23-03-2023,1826166.014,1436675.267,1378642.155,1356131.274,2251990.629,385021.6428,1759005.579,3787454.725,392829.3541,330881.6619
24-03-2023,1854288.971,1428055.216,1383467.402,1360606.507,2258071.004,384367.106,1764282.596,3832146.691,404574.9518,331775.0424
27-03-2023,1869494.141,1440050.88,1390108.046,1389587.425,2239780.629,389402.3151,1772574.724,3844026.346,405505.4742,335756.3429
28-03-2023,1878654.662,1428098.457,1394973.424,1411542.907,2226789.901,387766.8254,1772751.982,3833647.475,406803.0917,335319.8596
29-03-2023,1897816.939,1463086.869,1413526.571,1430598.736,2266649.44,393156.7842,1795620.482,3855499.265,412498.335,339511.3579
30-03-2023,1901992.137,1472158.008,1420735.556,1434890.532,2286822.62,395790.9347,1809985.446,3865523.563,414230.828,339647.1624
31-03-2023,1918729.667,1544146.535,1439915.486,1443930.342,2328214.11,401134.1123,1840393.202,3914615.713,417668.9438,344130.505
03-04-2023,1927172.078,1480064.453,1446395.106,1514682.929,2326817.181,402136.9476,1847386.696,3945932.638,415455.2984,345162.8965
04-04-2023,1916572.632,1458159.5,1417901.122,1486206.89,2317044.549,402338.0161,1843876.661,3946721.825,416992.483,341124.4906
